time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-05-27T01:35:17.910Z,17.9661666666667,-66.9058333333333,10.24,2.82,md,12,208,0.006574,0.14,pr,pr71411133,2023-05-27T02:06:33.860Z,"0 km SSE of Guánica, Puerto Rico",earthquake,0.6,0.31,0.188577303527547,6,reviewed,pr,pr
2023-05-27T00:56:36.542Z,5.7768,-79.7228,10,4.4,mb,38,137,4.199,0.55,us,us7000k4dp,2023-05-27T01:44:14.040Z,"south of Panama",earthquake,2.37,1.948,0.096,31,reviewed,us,us
2023-05-27T00:55:21.980Z,40.3741684,-124.6470032,18.58,2.74,md,34,229,0.2571,0.17,nc,nc73890435,2023-05-27T03:19:11.185Z,"31km W of Petrolia, CA",earthquake,1.24,0.98,0.1,16,automatic,nc,nc
2023-05-27T00:14:26.340Z,40.2378349,-121.1358337,-1.35,2.66,md,21,67,0.3101,0.2,nc,nc73890400,2023-05-27T02:00:13.387Z,"4km NNE of Prattville, CA",earthquake,0.42,2.02,0.1,14,automatic,nc,nc
2023-05-27T00:11:00.980Z,-18.4833,-175.1814,223.908,6,mww,132,24,1.133,0.59,us,us7000k4dc,2023-05-28T00:17:06.854Z,"127 km W of Neiafu, Tonga",earthquake,7.59,3.221,0.049,40,reviewed,us,us
2023-05-26T23:23:51.687Z,52.4751,-170.8533,65.5,2.9,ml,,,,0.71,ak,ak0236puasdy,2023-05-27T02:51:03.460Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-05-26T22:18:25.307Z,-39.0293,-91.4284,10,5.9,mww,88,101,11.491,0.84,us,us7000k4cr,2023-05-27T22:22:06.530Z,"West Chile Rise",earthquake,11.25,1.88,0.043,52,reviewed,us,us
2023-05-26T21:34:01.517Z,-5.0859,131.2458,68.395,5.1,mb,37,39,1.449,0.86,us,us7000k4cm,2023-05-26T22:09:20.040Z,"177 km WNW of Tual, Indonesia",earthquake,6.13,7.59,0.124,21,reviewed,us,us
2023-05-26T21:33:47.470Z,-43.1719,39.1871,10,5,mb,60,41,9.58,0.71,us,us7000k4cn,2023-05-26T21:51:20.040Z,"Prince Edward Islands region",earthquake,4.33,1.842,0.073,60,reviewed,us,us
2023-05-26T21:18:05.620Z,18.2543333333333,-68.28,95.38,3.42,md,9,181,0.2759,0.31,pr,pr71411103,2023-05-26T21:32:45.390Z,"37 km ESE of Boca de Yuma, Dominican Republic",earthquake,3.46,2.17,0.238785192628472,9,reviewed,pr,pr
2023-05-26T20:45:48.640Z,38.6386667,-119.7776667,-1.24,2.58,md,44,54,0.2087,0.15,nc,nc73890320,2023-05-27T01:45:12.675Z,"6km SSE of Markleeville, CA",earthquake,0.19,1.88,0.195,45,reviewed,nc,nc
2023-05-26T20:39:01.380Z,38.6376667,-119.777,-1.28,3.08,ml,57,38,0.208,0.2,nc,nc73890315,2023-05-27T15:04:27.582Z,"6km SSE of Markleeville, CA",earthquake,0.2,1.78,0.199,39,reviewed,nc,nc
2023-05-26T20:06:59.661Z,32.30255127,-101.7934213,7.214152018,2.5,ml,17,61,0.0374915005,0.3,tx,tx2023kglu,2023-05-27T14:49:10.746Z,"19 km N of Stanton, Texas",earthquake,1.070855057,0.986594894,0.1,12,reviewed,tx,tx
2023-05-26T16:30:41.320Z,17.972,-66.9476666666667,7.72,2.51,md,7,194,0.03714,0.05,pr,pr71411098,2023-05-26T16:51:58.910Z,"3 km WSW of Fuig, Puerto Rico",earthquake,0.55,0.19,0.010854607608572,3,reviewed,pr,pr
2023-05-26T14:51:25.399Z,31.60714072,-103.9870824,6.157275391,3.1,ml,17,81,0.05720403715,0.2,tx,tx2023kgbj,2023-05-26T15:14:57.357Z,"37 km NNW of Toyah, Texas",earthquake,1.485262049,1.544476779,0.2,11,reviewed,tx,tx
2023-05-26T14:39:45.870Z,17.9673333333333,-67.195,11.1,2.86,md,10,240,0.09009,0.16,pr,pr71411083,2023-05-26T14:54:45.670Z,"1 km SW of Pole Ojea, Puerto Rico",earthquake,0.75,0.4,0.0518968162210107,6,reviewed,pr,pr
2023-05-26T14:37:31.284Z,61.2232,-140.6506,7.692,2.6,ml,21,100,0.436,0.53,us,us7000k497,2023-05-27T06:24:55.040Z,"123 km ESE of McCarthy, Alaska",earthquake,2.64,9.006,0.052,48,reviewed,us,us
2023-05-26T14:24:57.798Z,46.2235,152.8529,10,4.5,mb,48,134,6.994,0.51,us,us7000k496,2023-05-27T05:06:38.040Z,"Kuril Islands",earthquake,9.7,1.893,0.097,31,reviewed,us,us
2023-05-26T13:42:32.565Z,-18.7454,-66.9345,256.196,4.9,mb,47,54,2.324,1.11,us,us7000k47a,2023-05-26T14:00:36.040Z,"24 km NW of Challapata, Bolivia",earthquake,8.44,7.377,0.025,491,reviewed,us,us
2023-05-26T12:56:24.770Z,19.1674995422363,-155.350326538086,27.8400001525879,2.72000003,md,41,187,,0.129999995,hv,hv73422737,2023-05-26T12:59:32.280Z,"14 km ESE of Pāhala, Hawaii",earthquake,0.61,0.649999976,1.15999997,3,automatic,hv,hv
2023-05-26T12:01:51.855Z,35.5968,140.7027,42.537,4.6,mb,57,107,2.229,0.47,us,us7000k46v,2023-05-27T05:16:44.313Z,"14 km SSE of Asahi, Japan",earthquake,7.54,7.06,0.09,39,reviewed,us,us
2023-05-26T11:42:19.057Z,-23.1485,170.6491,35.99,4.7,mb,30,132,3.001,0.36,us,us7000k46r,2023-05-26T11:59:05.040Z,"southeast of the Loyalty Islands",earthquake,10.25,7.716,0.12,22,reviewed,us,us
2023-05-26T11:38:13.410Z,34.3533333,-116.5366667,10.75,2.62,ml,77,44,0.06417,0.14,ci,ci40234031,2023-05-26T21:21:49.460Z,"28km NNW of Yucca Valley, CA",earthquake,0.12,0.43,0.102,27,reviewed,ci,ci
2023-05-26T11:26:25.000Z,40.2266667,-121.1478333,6.71,4.13,mw,41,46,0.02109,0.18,nc,nc73890170,2023-05-28T05:56:47.977Z,"2km NNE of Prattville, CA",earthquake,0.27,0.64,,3,reviewed,nc,nc
2023-05-26T11:07:39.431Z,35.5316,140.6319,38.706,4.3,mb,31,149,2.181,0.81,us,us7000k46j,2023-05-26T11:51:39.040Z,"18 km SE of Yokoshiba, Japan",earthquake,8.18,8.568,0.137,15,reviewed,us,us
2023-05-26T10:07:04.840Z,17.9813333333333,-67.1848333333333,10.37,2.64,md,12,233,0.07582,0.13,pr,pr71411073,2023-05-26T10:52:49.400Z,"Puerto Rico region",earthquake,0.56,0.38,0.0952487505133908,5,reviewed,pr,pr
2023-05-26T10:03:24.417Z,35.5179,140.519,44.528,6.1,mww,244,52,2.091,0.66,us,us7000k46f,2023-05-27T10:16:39.026Z,"near the east coast of Honshu, Japan",earthquake,7.29,4.047,0.038,66,reviewed,us,us
2023-05-26T09:44:03.446Z,52.903,-168.0794,45.669,3.8,mb,62,172,0.457,0.54,us,us7000k46e,2023-05-29T04:52:42.040Z,"52 km E of Nikolski, Alaska",earthquake,4.67,13.112,0.103,24,reviewed,us,us
2023-05-26T09:33:16.810Z,40.3828333,-125.3618333,25.81,3.07,ml,35,259,0.7848,0.23,nc,nc73890120,2023-05-29T04:16:37.040Z,"92km W of Petrolia, CA",earthquake,0.96,17.87,0.128,13,reviewed,nc,nc
2023-05-26T08:12:08.890Z,65.8486,-155.8202,9.8,3.4,ml,,,,0.63,ak,ak0236plaq5n,2023-05-26T20:28:28.907Z,"northern Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-05-26T08:08:01.773Z,39.8832,75.0434,52.485,4.4,mb,37,134,1.25,0.51,us,us7000k466,2023-05-26T08:38:01.040Z,"93 km WNW of Kashgar, China",earthquake,7.88,8.187,0.11,24,reviewed,us,us
2023-05-26T06:54:10.912Z,54.6861,-162.1976,31.638,2.7,ml,15,208,0.295,0.94,us,us7000k4b4,2023-05-27T04:32:19.040Z,"42 km S of King Cove, Alaska",earthquake,3.35,9.744,0.148,6,reviewed,us,us
2023-05-26T05:48:40.483Z,18.6649,-68.8421,84.042,2.5,ml,15,163,0.462,0.57,us,us7000k45z,2023-05-26T06:02:13.040Z,"15 km WNW of Salvaleón de Higüey, Dominican Republic",earthquake,6.49,11.442,0.069,28,reviewed,us,us
2023-05-26T05:40:15.880Z,44.7783333,-110.7978333,7.68,2.76,ml,24,93,0.03882,0.19,uu,uu60540926,2023-05-26T14:52:56.130Z,"23 km SSW of Mammoth, Wyoming",earthquake,0.36,0.55,0.288,6,reviewed,uu,uu
2023-05-26T05:34:58.885Z,31.61466608,-103.9694983,6.889953613000001,2.7,ml,15,50,0.004012248974,0.1,tx,tx2023kfiz,2023-05-26T08:02:07.700Z,"36 km WSW of Mentone, Texas",earthquake,0.4508431272,0.5021525052,0.1,25,reviewed,tx,tx
2023-05-26T03:02:19.414Z,60.001,-140.4809,5.5,2.5,ml,,,,0.33,ak,ak0236pi9fud,2023-05-26T03:03:53.561Z,"65 km NW of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-05-26T02:57:52.541Z,60.0859,-140.3569,10,3.8,ml,,,,0.97,ak,ak0236phzv3d,2023-05-26T22:31:23.288Z,"69 km NNW of Yakutat, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-05-26T02:34:48.228Z,38.0206,73.247,10.307,4.3,mb,16,122,1.843,0.74,us,us7000k453,2023-05-26T02:47:02.040Z,"65 km WSW of Murghob, Tajikistan",earthquake,7.61,3.904,0.177,9,reviewed,us,us
2023-05-26T02:17:59.421Z,61.7125,-150.8599,55.7,4.1,ml,,,,0.46,ak,ak0236phrb1h,2023-05-27T02:24:24.729Z,"Southern Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-05-26T02:08:00.096Z,-6.1506,149.9912,41.309,5.2,mww,44,87,4.281,0.89,us,us7000k44x,2023-05-26T14:16:18.703Z,"New Britain region, Papua New Guinea",earthquake,11.14,7.721,0.098,10,reviewed,us,us
2023-05-25T23:55:22.115Z,-49.2315,120.4899,10,4.8,mb,19,71,16.469,1.01,us,us7000k44m,2023-05-26T00:19:36.040Z,"western Indian-Antarctic Ridge",earthquake,6.56,1.923,0.127,19,reviewed,us,us
2023-05-25T23:44:18.671Z,55.387,-159.3748,40.5,3.4,ml,,,,0.58,ak,ak0236o6vrjt,2023-05-26T00:09:28.040Z,"57 km S of Ivanof Bay, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-05-25T22:45:01.450Z,19.3095,-68.1978333333333,12.14,3.43,md,10,284,0.8096,0.24,pr,pr71411018,2023-05-25T23:22:28.040Z,"83 km NNE of Punta Cana, Dominican Republic",earthquake,5.41,6.76,0.0341457440374835,4,reviewed,pr,pr
2023-05-25T22:37:57.433Z,1.4389,97.0643,26.116,4.8,mb,45,177,0.528,0.69,us,us7000k446,2023-05-26T03:14:55.974Z,"Nias region, Indonesia",earthquake,6.64,7.007,0.087,41,reviewed,us,us
2023-05-25T22:06:17.670Z,17.9571666666667,-66.96,14.31,2.87,md,8,213,0.07889,0.1,pr,pr71411013,2023-05-25T22:40:28.400Z,"5 km WSW of Guánica, Puerto Rico",earthquake,0.56,0.39,0.151188770670161,3,reviewed,pr,pr
2023-05-25T20:53:55.686Z,32.6784,141.8136,22.484,4.4,mb,29,149,1.738,0.92,us,us7000k43b,2023-05-26T19:37:10.040Z,"Izu Islands, Japan region",earthquake,10.66,6.368,0.124,19,reviewed,us,us
2023-05-25T20:20:11.442Z,-17.7003,-69.857,130.445,4.4,mb,34,115,0.376,0.87,us,us7000k42y,2023-05-26T20:59:47.040Z,"Peru-Bolivia border region",earthquake,9.04,6.717,0.123,19,reviewed,us,us
2023-05-25T19:10:06.135Z,-6.8757,127.851,271.15,4.4,mb,51,49,4.556,0.75,us,us7000k42g,2023-05-26T19:28:39.040Z,"Banda Sea",earthquake,3.3,9.53,0.086,39,reviewed,us,us
2023-05-25T19:02:44.810Z,44.2252,38.9507,10,4.2,mb,65,28,2.705,0.64,us,us7000k42a,2023-05-25T20:25:59.040Z,"Caucasus region, Russia",earthquake,4.38,1.942,0.141,16,reviewed,us,us
2023-05-25T16:34:02.457Z,-59.5892,-26.3507,94.063,5.1,mb,60,71,7.677,0.62,us,us7000k3yq,2023-05-25T16:53:07.040Z,"South Sandwich Islands region",earthquake,4.9,7.335,0.075,59,reviewed,us,us
2023-05-25T16:11:38.878Z,-49.5699,116.1711,10,4.6,mb,35,70,16.647,0.45,us,us7000k3xg,2023-05-25T17:56:38.040Z,"western Indian-Antarctic Ridge",earthquake,6.16,1.891,0.105,31,reviewed,us,us
2023-05-25T15:26:23.233Z,12.1729,123.8513,10,4.8,mb,47,122,5.349,0.76,us,us7000k3xc,2023-05-25T23:32:34.141Z,"2 km SSW of Dimasalang, Philippines",earthquake,4.97,1.881,0.096,34,reviewed,us,us
2023-05-25T15:02:06.706Z,38.0682,38.5375,10,4,mb,33,69,0.665,0.91,us,us7000k3x7,2023-05-25T17:29:25.040Z,"eastern Turkey",earthquake,2.61,1.953,0.13,17,reviewed,us,us
2023-05-25T14:40:31.580Z,19.6115,-65.8491666666667,19.45,3.3,md,6,307,1.299,0.27,pr,pr71410993,2023-05-25T15:02:58.090Z,"129 km NNE of San Juan, Puerto Rico",earthquake,7.57,14.96,0.109033089221827,4,reviewed,pr,pr
2023-05-25T13:48:28.834Z,21.1016,122.0658,10,5.2,mww,43,104,1.938,1.22,us,us7000k3wu,2023-05-25T14:08:22.040Z,"72 km N of Basco, Philippines",earthquake,7.57,1.903,0.065,23,reviewed,us,us
2023-05-25T12:54:32.961Z,60.0284,-140.4187,2.5,3.8,ml,,,,1.07,ak,ak0236o0e64p,2023-05-25T14:56:53.862Z,"66 km NW of Yakutat, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-05-25T12:54:04.998Z,60.0586,-140.4133,3.4,3.1,ml,,,,0.97,ak,ak0236o0e3xo,2023-05-27T04:40:17.040Z,"68 km NW of Yakutat, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-05-25T12:51:07.120Z,19.6658,-65.761,38,3.47,md,9,286,1.4155,0.29,pr,pr2023145002,2023-05-25T13:37:31.989Z,"137 km N of Suárez, Puerto Rico",earthquake,2.49,18.5,0.1,4,reviewed,pr,pr
2023-05-25T12:32:46.250Z,19.6598,-65.7618,40,3.89,md,15,247,1.41,0.29,pr,pr2023145001,2023-05-27T04:12:51.040Z,"136 km N of Suárez, Puerto Rico",earthquake,2.59,17.18,0.07,10,reviewed,pr,pr
2023-05-25T12:21:07.095Z,-7.9468,123.169,10,5.1,mb,42,52,1.148,0.93,us,us7000k3vw,2023-05-25T12:38:47.040Z,"129 km NE of Maumere, Indonesia",earthquake,5.78,1.87,0.105,29,reviewed,us,us
2023-05-25T10:42:34.430Z,37.3905,-118.4528333,8.92,2.52,md,20,144,0.1034,0.07,nc,nc73889690,2023-05-27T04:07:21.040Z,"3km N of West Bishop, CA",earthquake,0.45,1.8,0.15,32,reviewed,nc,nc
2023-05-25T10:39:37.614Z,-23.2286,170.7972,10,5.5,mww,65,63,3.149,0.76,us,us7000k3ps,2023-05-26T10:43:52.499Z,"southeast of the Loyalty Islands",earthquake,6.78,1.745,0.058,29,reviewed,us,us
2023-05-25T09:29:51.108Z,31.70610769,-104.5465081,6.362939453,3.5,ml,25,83,0.01979104714,0.3,tx,tx2023kdvg,2023-05-26T09:34:51.512Z,"54 km SSW of Whites City, New Mexico",earthquake,1.440917657,0.7989859935,0.2,18,reviewed,tx,tx
2023-05-25T09:09:07.440Z,19.5735,-65.7496666666667,47.08,3.18,md,13,238,1.317,0.56,pr,pr71410943,2023-05-27T04:00:55.040Z,"127 km N of Suárez, Puerto Rico",earthquake,5.3,27.42,0.045982496237996,10,reviewed,pr,pr
2023-05-25T09:02:01.454Z,8.9289,-77.11,10,4.5,mb,48,76,2.134,1.03,us,us7000k3ph,2023-05-25T09:17:44.040Z,"44 km NE of Puerto Obaldía, Panama",earthquake,7,1.916,0.068,63,reviewed,us,us
2023-05-25T08:52:46.702Z,58.5795,-153.2844,52.9,2.6,ml,,,,0.45,ak,ak0236ny0191,2023-05-25T09:49:34.040Z,"61 km NNW of Aleneva, Alaska",earthquake,,1,,,automatic,ak,ak
2023-05-25T08:48:27.370Z,18.1665,-65.759,14.09,3.37,md,17,112,0.08882,0.29,pr,pr71410928,2023-05-25T10:32:18.446Z,"1 km W of Punta Santiago, Puerto Rico",earthquake,0.64,0.88,0.0474209362176232,7,reviewed,pr,pr
2023-05-25T08:47:20.005Z,8.793,-77.1702,10,4.4,mb,60,70,2.25,0.49,us,us7000k3pe,2023-05-25T09:35:59.040Z,"30 km ENE of Puerto Obaldía, Panama",earthquake,6.69,1.928,0.073,55,reviewed,us,us
2023-05-25T07:35:13.109Z,8.8978,-77.1147,10,4.5,mb,30,73,2.152,0.68,us,us7000k3pa,2023-05-25T10:45:53.781Z,"Panama-Colombia border region",earthquake,2.5,1.976,0.221,7,reviewed,us,us
2023-05-25T07:21:31.414Z,35.6669,35.6356,10,4.1,mb,32,76,1.967,0.59,us,us7000k3p9,2023-05-25T07:42:48.040Z,"20 km NW of Latakia, Syria",earthquake,6.09,1.947,0.213,7,reviewed,us,us
2023-05-25T06:48:30.803Z,8.9162,-77.0968,10,4.6,mb,34,72,2.128,0.68,us,us7000k3p5,2023-05-25T07:30:10.040Z,"Panama-Colombia border region",earthquake,7.09,1.961,0.224,6,reviewed,us,us
2023-05-25T06:33:16.001Z,51.1398,-179.86,17.4,2.7,ml,,,,0.74,ak,ak0236nwp1ft,2023-05-26T22:40:07.660Z,"238 km WSW of Adak, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-05-25T06:03:58.105Z,56.4078,-149.0852,10,3.4,ml,63,177,2.355,0.6,us,us7000k3p1,2023-05-27T00:12:06.239Z,"235 km SE of Chiniak, Alaska",earthquake,7.66,2,0.044,69,reviewed,us,us
2023-05-25T05:45:57.700Z,19.7483,-65.7618,47,3.83,md,13,287,1.5184,0.43,pr,pr2023145000,2023-05-25T06:29:49.293Z,"146 km N of Suárez, Puerto Rico",earthquake,4.82,27.07,0.08,5,reviewed,pr,pr
2023-05-25T05:43:59.070Z,19.2536666666667,-155.419333333333,31.12,2.79,ml,21,75,,0.11,hv,hv73420467,2023-05-25T18:45:04.150Z,"8 km NE of Pāhala, Hawaii",earthquake,0.58,0.74,0.194692251734216,37,reviewed,hv,hv
2023-05-25T05:36:57.850Z,18.0148333333333,-66.7658333333333,15.08,2.48,md,11,171,0.02499,0.15,pr,pr71410908,2023-05-25T05:49:58.160Z,"0 km SE of Magas Arriba, Puerto Rico",earthquake,0.39,0.74,0.190276427603242,3,reviewed,pr,pr
2023-05-25T05:18:13.580Z,19.3938333333333,-155.251666666667,1.45,2.5,ml,23,60,,0.1,hv,hv73420432,2023-05-25T18:41:53.738Z,"5 km SSW of Volcano, Hawaii",earthquake,0.15,0.2,0.219784665200063,17,reviewed,hv,hv
2023-05-25T05:09:31.328Z,55.0711,-156.8228,28.8,2.6,ml,,,,0.7,ak,ak0236nvyhho,2023-05-26T22:40:09.730Z,"168 km SE of Chignik, Alaska",earthquake,,4.8,,,reviewed,ak,ak
2023-05-25T04:57:58.132Z,28.4001,104.4694,22.343,4.4,mb,32,88,4.769,0.8,us,us7000k3nn,2023-05-26T05:05:46.040Z,"eastern Sichuan, China",earthquake,9.15,3.588,0.117,21,reviewed,us,us
2023-05-25T04:17:17.216Z,-3.6737,131.0828,36.384,4.4,mb,17,122,1.385,0.73,us,us7000k3ng,2023-05-26T04:27:21.040Z,"158 km WSW of Fakfak, Indonesia",earthquake,6.38,12.961,0.179,9,reviewed,us,us
2023-05-25T04:16:35.380Z,17.9928333333333,-66.8051666666667,17.57,2.46,md,7,177,0.02997,0.2,pr,pr71410898,2023-05-25T04:36:49.470Z,"Puerto Rico",earthquake,0.9,0.64,0.132565187508826,3,reviewed,pr,pr
2023-05-25T04:12:52.728Z,56.3419,-155.5195,16.2,2.6,ml,,,,0.69,ak,ak0236nvdujd,2023-05-27T00:12:05.645Z,"106 km SW of Akhiok, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2023-05-25T03:14:57.677Z,8.907,-77.0924,10,4.9,mb,36,76,2.128,0.54,us,us7000k3n8,2023-05-26T03:52:33.040Z,"44 km NE of Puerto Obaldía, Panama",earthquake,7.81,1.925,0.095,35,reviewed,us,us
2023-05-25T03:05:33.026Z,8.9283,-77.0881,13,6.5,mww,109,87,2.115,0.56,us,us7000k3n3,2023-05-28T16:22:47.354Z,"46 km NE of Puerto Obaldía, Panama",earthquake,6.25,1.793,0.044,49,reviewed,us,us
2023-05-25T02:56:49.190Z,-17.9927,-179.2048,614.919,4.4,mb,56,66,2.623,0.65,us,us7000k3n2,2023-05-26T03:13:28.040Z,"156 km E of Levuka, Fiji",earthquake,11.12,6.955,0.044,149,reviewed,us,us
2023-05-25T02:22:00.296Z,-19.6713,-69.2675,10,4.1,mb,16,117,0.069,0.96,us,us7000k3mx,2023-05-26T03:02:02.040Z,"43 km SSE of Camiña, Chile",earthquake,3.01,1.877,0.262,4,reviewed,us,us
2023-05-25T02:02:38.109Z,-24.0751,-66.4472,187.654,4.2,mb,16,135,1.943,0.63,us,us7000k3mw,2023-05-26T02:51:29.040Z,"20 km NW of San Antonio de los Cobres, Argentina",earthquake,11.66,11.888,0.216,6,reviewed,us,us
2023-05-25T00:35:12.654Z,10.959,-62.5429,107.623,4.6,mb,43,84,1.456,0.94,us,us7000k3mi,2023-05-25T02:26:58.011Z,"49 km NNW of Güiria, Venezuela",earthquake,10.55,9.547,0.084,43,reviewed,us,us
2023-05-25T00:15:31.618Z,42.0674,142.5773,69.328,4.5,mb,53,116,0.435,0.61,us,us7000k3mh,2023-05-25T00:29:28.040Z,"19 km WSW of Urakawa, Japan",earthquake,6.95,8.673,0.084,41,reviewed,us,us
2023-05-25T00:03:08.278Z,-24.2724,-67.3421,207.111,4.3,mb,24,93,1.522,0.64,us,us7000k3m7,2023-05-25T02:27:14.040Z,"Chile-Argentina border region",earthquake,10.97,15.429,0.218,6,reviewed,us,us
2023-05-24T23:59:32.830Z,19.1796666666667,-155.495333333333,30.77,3.05,ml,63,83,,0.11,hv,hv73419922,2023-05-25T01:21:54.144Z,"3 km SW of Pāhala, Hawaii",earthquake,0.41,0.5,0.212629417148521,41,reviewed,hv,hv
2023-05-24T23:55:40.410Z,17.557,122.2825,10,4.5,mb,40,125,5.354,0.59,us,us7000k3m8,2023-05-25T01:03:00.040Z,"44 km ESE of Lapi, Philippines",earthquake,11.18,1.917,0.104,27,reviewed,us,us
2023-05-24T23:38:40.100Z,19.7296666666667,-65.7478333333333,20.08,3.39,md,14,286,1.448,0.27,pr,pr71410848,2023-05-25T00:11:00.300Z,"144 km N of Suárez, Puerto Rico",earthquake,1.27,23.79,0.0914847630798223,9,reviewed,pr,pr
2023-05-24T22:23:22.386Z,-23.3604,171.0727,10,5,mb,34,112,3.423,0.41,us,us7000k3lu,2023-05-25T06:04:15.680Z,"southeast of the Loyalty Islands",earthquake,8.28,1.87,0.108,27,reviewed,us,us
2023-05-24T22:11:48.427Z,53.6458,-164.7805,47,2.9,ml,,,,0.82,ak,ak0236mijyzk,2023-05-27T02:59:22.610Z,"85 km SE of Akutan, Alaska",earthquake,,3.8,,,reviewed,ak,ak
2023-05-24T21:35:54.716Z,-4.7258,131.2995,59.485,4.4,mb,15,125,1.405,0.68,us,us7000k3lr,2023-05-24T22:04:30.040Z,"189 km WNW of Tual, Indonesia",earthquake,5.68,11.039,0.178,9,reviewed,us,us
2023-05-24T21:25:55.347Z,62.0153,-148.2676,26.8,3.2,ml,,,,0.81,ak,ak0236mi1jwt,2023-05-27T03:46:19.216Z,"26 km NNE of Chickaloon, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-05-24T21:11:29.536Z,51.6839,179.1983,18.867,2.9,ml,14,134,0.312,0.35,us,us7000k3ly,2023-05-27T02:59:21.579Z,"288 km W of Adak, Alaska",earthquake,5.41,6.539,0.091,16,reviewed,us,us
2023-05-24T21:02:45.183Z,55.2901,-157.3963,9.7,3.1,ml,,,,0.52,ak,ak0236mhwmd7,2023-05-27T03:46:18.956Z,"Alaska Peninsula",earthquake,,0.9,,,reviewed,ak,ak
2023-05-24T19:57:24.368Z,-9.3638,114.9283,80.751,4.6,mb,38,87,1.173,1.02,us,us7000k3l5,2023-05-27T04:27:27.408Z,"south of Bali, Indonesia",earthquake,7.37,6.973,0.101,29,reviewed,us,us
2023-05-24T19:38:49.311Z,39.3706,-99.0031,8.876,3.2,mb_lg,27,47,0.797,0.77,us,us7000k3l2,2023-05-26T17:11:44.519Z,"12 km SSW of Alton, Kansas",earthquake,2.5,7.271,0.043,141,reviewed,us,us
2023-05-24T18:43:26.379Z,7.1591,-82.731,10,4.5,mb,41,158,1.374,0.99,us,us7000k3kr,2023-05-26T14:34:00.040Z,"south of Panama",earthquake,5.78,1.952,0.121,20,reviewed,us,us
2023-05-24T18:28:55.927Z,-38.3746,-75.4423,18.03,4.6,mb,42,165,2.173,0.84,us,us7000k3kk,2023-05-24T19:42:00.040Z,"178 km WSW of Lebu, Chile",earthquake,9.67,5.255,0.157,12,reviewed,us,us
2023-05-24T16:54:36.636Z,56.4322,-153.7198,12.7,2.5,ml,,,,0.93,ak,ak0236mf8lb3,2023-05-27T02:59:17.803Z,"63 km SSE of Akhiok, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-05-24T16:02:09.615Z,61.7016,-149.812,26.7,2.5,ml,,,,0.5,ak,ak0236mexcyp,2023-05-27T02:59:23.942Z,"7 km N of Houston, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-05-24T15:49:34.919Z,-6.9826,129.5289,166.459,6.2,mww,115,28,2.472,0.9,us,us7000k3h5,2023-05-25T15:56:57.734Z,"Banda Sea",earthquake,7,4.31,0.042,54,reviewed,us,us
2023-05-24T15:33:55.510Z,33.256,-115.9995,4.74,2.57,ml,80,18,0.02662,0.17,ci,ci40232887,2023-05-25T03:40:37.980Z,"6km SW of Salton City, CA",earthquake,0.14,0.4,0.158,25,reviewed,ci,ci
2023-05-24T15:17:48.531Z,-31.8567,-66.5564,131.999,4.6,mb,46,46,1.84,0.69,us,us7000k3gx,2023-05-25T04:43:50.104Z,"72 km WNW of Candelaria, Argentina",earthquake,8.06,7.829,0.107,26,reviewed,us,us
2023-05-24T15:13:34.950Z,17.9455,-66.9696666666667,11.98,2.48,md,4,218,0.07485,0.09,pr,pr71410833,2023-05-24T16:18:30.630Z,"7 km WSW of Guánica, Puerto Rico",earthquake,2.56,1.36,0.0589081473802029,3,reviewed,pr,pr
2023-05-24T13:42:52.230Z,19.6385,-65.7398,36,3.76,md,12,282,1.4044,0.29,pr,pr2023144002,2023-05-24T14:12:23.649Z,"Puerto Rico region",earthquake,2.41,18.37,0.08,6,reviewed,pr,pr
2023-05-24T13:33:34.148Z,30.6307,129.6367,222.938,4.2,mb,40,112,1.121,0.55,us,us7000k3gc,2023-05-24T17:27:41.040Z,"80 km WNW of Nagata, Japan",earthquake,4.81,7.68,0.079,45,reviewed,us,us
2023-05-24T13:15:06.870Z,-4.664,153.1238,56.558,5,mww,105,83,7.563,0.72,us,us7000k3ga,2023-05-24T13:33:19.040Z,"New Ireland region, Papua New Guinea",earthquake,9.72,6.161,0.093,11,reviewed,us,us
2023-05-24T12:42:12.031Z,52.169,-173.7738,121.09,3.9,mb,20,187,1.41,0.56,us,us7000k3fx,2023-05-24T12:59:38.789Z,"29 km E of Atka, Alaska",earthquake,9.72,6.969,0.083,38,reviewed,us,us
