FID,Rock Name,Rock Type,Aquifer Name,Aquifer Code,Shape__Area,Shape__Length
3969,Semiconsolidated sand,200,Coastal Lowlands Aquifer System,201,1393574.547,7514.197198
3987,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,50778371.54,99260.78608
3989,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,19753576.69,34315.14793
3990,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,5603797.594,11005.31933
3991,Semiconsolidated sand,200,Coastal Lowlands Aquifer System,201,501624.5762,2781.325128
3992,Semiconsolidated sand,200,Coastal Lowlands Aquifer System,201,178894607.1,339214.9608
3993,Semiconsolidated sand,200,Coastal Lowlands Aquifer System,201,1063824.32,4291.0596
3994,Semiconsolidated sand,200,Coastal Lowlands Aquifer System,201,1935993.707,7528.17905
3995,Semiconsolidated sand,200,Coastal Lowlands Aquifer System,201,1176267.047,4628.534326
3996,Semiconsolidated sand,200,Coastal Lowlands Aquifer System,201,5195609.916,10645.18787
3997,Semiconsolidated sand,200,Coastal Lowlands Aquifer System,201,3451024.271,8776.381982
3998,Semiconsolidated sand,200,Coastal Lowlands Aquifer System,201,2359411.633,6438.579295
3999,Semiconsolidated sand,200,Coastal Lowlands Aquifer System,201,2785120.115,9026.412398
4000,Semiconsolidated sand,200,Coastal Lowlands Aquifer System,201,569554.3301,3262.962125
4001,Semiconsolidated sand,200,Coastal Lowlands Aquifer System,201,687065.8105,3790.862082
4002,Semiconsolidated sand,200,Coastal Lowlands Aquifer System,201,309329.5313,2141.019674
4003,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,16642256.45,26739.13154
4004,Semiconsolidated sand,200,Coastal Lowlands Aquifer System,201,2992199.979,11100.09936
4005,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,715108.332,3136.087672
4006,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,1731838.4,5216.908504
4007,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,1225851.324,4478.306193
4008,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,1096042.863,4015.625589
4009,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,884222.7871,4111.028547
4010,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,785160.834,3776.606077
4011,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,1290329.541,4340.911589
4012,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,2910270.316,7216.63899
4013,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,580081.4629,2865.788763
4014,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,313812.4141,2249.958254
4015,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,21357835.12,50482.11109
4016,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,2894821.932,6937.071132
4017,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,15078743.72,28000.82517
4018,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,1080152.037,3988.494062
4019,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,990605.4434,3731.475911
4020,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,2649793.141,7135.182241
4021,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,84530039.76,68078.39188
4022,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,1452070.213,5139.544829
4023,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,656959.8223,3260.931222
4024,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,1281940.256,5417.977211
4025,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,1294851.725,4465.007308
4026,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,1286360.635,5459.796788
4027,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,1755216.119,5229.494249
4028,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,1251826.975,4329.361973
4029,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,992712.543,4779.968471
4030,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,890256.8574,3821.765199
4031,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,1531876.951,5677.988818
4032,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,1042358.496,4809.843378
4033,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,483156.4688,2616.392357
4034,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,19019999.14,18326.8515
4035,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,465252.6621,2497.255521
4036,Semiconsolidated sand,200,Coastal Lowlands Aquifer System,201,3135342.59,8316.904768
4037,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,818243.7461,3365.227974
4038,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,6731416.666,15515.19755
4039,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,1086157.762,3913.679686
4040,Semiconsolidated sand,200,Coastal Lowlands Aquifer System,201,8344293.291,17395.02794
4041,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,1431614.316,4387.800245
4042,Carbonate-rock,400,Biscayne Aquifer,414,1994090.883,6723.435433
4043,Carbonate-rock,400,Biscayne Aquifer,414,11442681132,796396.6984
4044,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,60893082.3,68797.99925
4045,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,1123028.201,3973.634743
4046,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,812128.9609,3630.358425
4047,Semiconsolidated sand,200,Coastal Lowlands Aquifer System,201,336131.2891,2301.372996
4048,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,1329561.467,4221.088018
4049,Semiconsolidated sand,200,Coastal Lowlands Aquifer System,201,1500824.668,5309.453266
4050,Semiconsolidated sand,200,Coastal Lowlands Aquifer System,201,3802252.621,9383.661759
4051,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,3258051.838,7975.373984
4052,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,2972650.324,6362.793436
4053,Semiconsolidated sand,200,Coastal Lowlands Aquifer System,201,459855.5293,2794.610304
4054,Semiconsolidated sand,200,Coastal Lowlands Aquifer System,201,585432.8516,2988.684514
4055,Semiconsolidated sand,200,Coastal Lowlands Aquifer System,201,447511.043,2519.797328
4056,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,5632235.422,11840.28715
4057,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,16386888.72,21784.46973
4058,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,3300988.109,7647.341223
4059,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,605193.7734,3310.416409
4065,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,2926822.047,7556.573967
4066,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,19731504.81,43934.61513
4067,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,3150627.34,10490.39921
4068,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,780313.3066,3369.26753
4069,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,1532821.328,5669.03116
4070,Carbonate-rock,400,Biscayne Aquifer,414,804701.7793,3575.063115
4071,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,1426114.082,4393.045927
4072,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,2000202.904,6062.882743
4075,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,23453630.49,20973.48418
4077,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,1376897.584,5400.44105
4078,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,1304051.568,5515.535252
4079,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,576154.7109,3227.566462
4080,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,737396.207,3295.03403
4081,Unconsolidated sand and gravel,100,Surficial Aquifer System,111,946967.1074,3893.091843
4099,Carbonate-rock,400,Biscayne Aquifer,414,3221640.336,8032.644375
4101,Carbonate-rock,400,Biscayne Aquifer,414,19741639.84,32731.5545
4185,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,9180604.668,31027.56869
4186,Igneous and metamorphic-rock,600,Hawaiian Volcanic-rock Aquifers,608,1468436549,900401.2125
4187,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,1095334.262,5273.801197
4188,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,246844.7578,2983.904795
4189,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,895183.2734,7734.043272
4190,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,258905.0313,2021.860971
4191,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,539913.0703,5170.013908
4192,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,26433.34375,699.527059
4193,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,5821466.754,28619.77463
4194,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,17887370.91,63586.69902
4195,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,686305.6328,7566.746717
4196,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,97365.91797,1387.026062
4197,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,500021.6719,4007.304431
4198,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,189941.1563,2336.323983
4199,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,197894.3281,2425.586868
4200,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,2424291.574,9897.587891
4201,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,3094099.031,8524.815839
4202,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,1627910.594,5718.842779
4203,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,290466.9141,3100.403218
4204,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,4053258.383,21470.03548
4205,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,440134.2734,4312.33042
4206,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,544475.5039,4219.991585
4207,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,800382.9922,7210.286434
4208,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,854469.2773,9411.79601
4209,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,287456.8594,2889.191634
4210,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,1812844.086,11129.97393
4211,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,161045.6836,1514.156525
4212,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,1457918.813,6378.502048
4213,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,662020.4023,7043.409871
4214,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,54681.91016,1104.448818
4215,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,744836.6484,4693.36829
4216,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,6226469.52,24658.58192
4217,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,241727.3594,2988.110622
4218,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,3466373.406,17125.69362
4219,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,314072.1875,3058.808052
4220,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,77922352.42,126052.7726
4221,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,2414096.836,19458.77379
4222,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,5916214.574,23198.68959
4223,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,256778.7031,3130.802652
4224,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,5522783.242,17763.79856
4225,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,909058.4453,6467.767194
4226,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,35573.60938,781.5105931
4227,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,167084.875,1770.426337
4228,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,871974.9375,4376.730914
4229,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,202533.0938,1906.927122
4230,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,202640.5625,2032.416825
4231,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,177278.7656,1794.816776
4232,Igneous and metamorphic-rock,600,Hawaiian Volcanic-rock Aquifers,608,229571.2344,2880.044871
4233,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,3242218.141,21279.2667
4234,Igneous and metamorphic-rock,600,Hawaiian Volcanic-rock Aquifers,608,251427.5391,2572.362845
4235,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,326801.7656,3767.023303
4236,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,1682100.371,15326.28583
4237,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,2893388.469,16770.69051
4238,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,1206445.594,9604.409651
4239,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,4993153.082,15257.43185
4240,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,11732.24219,527.9246629
4241,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,63825.96484,1138.093257
4242,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,627713.7617,5649.832701
4243,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,999812.2266,4345.856296
4244,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,47042.47656,879.9958958
4245,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,697843.4922,7400.673872
4246,Igneous and metamorphic-rock,600,Hawaiian Volcanic-rock Aquifers,608,19375880.65,33330.21336
4247,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,858073.9102,7030.782449
4248,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,1162134.273,9353.230051
4249,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,1374584.047,4696.362147
4250,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,946492.0898,7282.072902
4251,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,16952763.73,78029.99464
4252,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,18227245.94,66739.81809
4253,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,1369267.398,12150.02871
4254,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,454772.7031,3371.446849
4255,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,3495760.547,15035.33311
4256,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,44990890.25,83431.7801
4257,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,2124921.758,6147.287302
4258,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,1646303.547,8816.673782
4259,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,199834.75,2176.022505
4260,Igneous and metamorphic-rock,600,Hawaiian Volcanic-rock Aquifers,608,191497.3008,1879.29955
4261,Igneous and metamorphic-rock,600,Hawaiian Volcanic-rock Aquifers,608,402611.0039,4705.11212
4262,Igneous and metamorphic-rock,600,Hawaiian Volcanic-rock Aquifers,608,470951.8203,5290.521149
4263,Igneous and metamorphic-rock,600,Hawaiian Volcanic-rock Aquifers,608,10028640.37,39269.93201
4264,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,98038.51172,1499.875006
4265,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,334809.8828,3560.997615
4266,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,99757.11328,1354.330865
4267,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,505015.1875,5907.261427
4268,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,120720,1316.688784
4269,Igneous and metamorphic-rock,600,Hawaiian Volcanic-rock Aquifers,608,340128.3945,3178.359522
4270,Igneous and metamorphic-rock,600,Hawaiian Volcanic-rock Aquifers,608,1851113.582,8800.688935
4271,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,1129428.301,4017.361977
4272,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,136318313.5,245578.6668
4273,Igneous and metamorphic-rock,600,Hawaiian Volcanic-rock Aquifers,608,1119818242,969001.0345
4274,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,281178580,405313.9043
4275,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,8975427.375,16169.6032
4276,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,53217653.15,84128.75465
4277,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,16924947.12,32363.47327
4278,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,13041692.22,22970.6213
4279,Igneous and metamorphic-rock,600,Hawaiian Volcanic-rock Aquifers,608,2344725.902,9807.970864
4280,Igneous and metamorphic-rock,600,Hawaiian Volcanic-rock Aquifers,608,1517419.984,6624.319468
4281,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,51847361.22,106336.3651
4282,Igneous and metamorphic-rock,600,Hawaiian Volcanic-rock Aquifers,608,1616479.91,5797.645694
4283,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,702080.332,3619.650672
4284,Igneous and metamorphic-rock,600,Hawaiian Volcanic-rock Aquifers,608,361837.7148,2899.683242
4285,Igneous and metamorphic-rock,600,Hawaiian Volcanic-rock Aquifers,608,6133128.574,14511.34919
4286,Igneous and metamorphic-rock,600,Hawaiian Volcanic-rock Aquifers,608,1277262.906,7190.909073
4287,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,65339505.41,168405.008
4288,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,26747869.02,32805.31346
4289,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,1460977.777,5049.312317
4290,Igneous and metamorphic-rock,600,Hawaiian Volcanic-rock Aquifers,608,2825706.047,8517.323181
4291,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,5000106.41,14612.25781
4292,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,5020735.336,14347.01067
4293,Igneous and metamorphic-rock,600,Hawaiian Sedimentary Deposit Aquifers,609,26378638.54,78311.44991
